"logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene"
-1.12468999999999,8.52201311320755,-12.9762599196326,1.26141773533717e-33,2.15807550887268e-31,65.5753403471229,"MYO1F"
-1.00611339622641,16.8671327358491,-12.9743267836713,1.28579359529739e-33,2.18159855466574e-31,65.5564276342506,"CLU"
-0.936246226415089,10.1171346226415,-12.9726912535548,1.30678281232703e-33,2.19903697844868e-31,65.5404276591068,"CTSZ"
-0.733957924528297,8.73391235849057,-12.9669558773382,1.38311980080228e-33,2.30857313093258e-31,65.484328119621,"MKNK1"
-1.39693320754716,5.57194358490566,-12.9561047856564,1.5399036286793e-33,2.5495339916763e-31,65.3782250276209,"NCF1"
-1.07448924528301,8.22374066037736,-12.9549048654147,1.55829298346376e-33,2.55934039604088e-31,65.3664948893986,"PTPN6"
0.563813207547165,8.26423867924528,12.9487399223509,1.65627928143929e-33,2.69868362285307e-31,65.3062366720791,"ZNF253"
0.320313207547168,9.54893471698113,12.9317507406172,1.95923077818115e-33,3.16716597449284e-31,65.1402552020375,"MRPL30"
-1.05419698113207,6.71921283018868,-12.8921001735039,2.8983887896572e-33,4.64874389466112e-31,64.7533137665325,"COPZ2"
-0.720087358490563,9.61896952830189,-12.8884747166691,3.00395784212408e-33,4.78071740300832e-31,64.7179643953232,"HOMER3"
-0.863162641509429,7.15098094339623,-12.8832257617922,3.16362286622903e-33,4.99609057259092e-31,64.6667945288907,"FES"
-1.09764830188679,5.56111509433962,-12.8742183770979,3.45755341437319e-33,5.41859325168562e-31,64.5790105018149,"MAP4K1"
0.499752830188677,9.31032962264151,12.8671606741773,3.70673686732046e-33,5.76509908227947e-31,64.5102499264705,"MBTPS2"
-0.761077358490562,8.11659679245283,-12.8583200575222,4.04424573515448e-33,6.24273420621966e-31,64.424146730478,"JOSD2"
-0.711536415094335,8.95140047169811,-12.8305860648523,5.31468330180854e-33,8.1425707601589e-31,64.1542314184838,"C2CD2"
0.343072452830187,9.12919660377358,12.8260787422913,5.55579600613357e-33,8.44892533377201e-31,64.1103935418252,"CSNK1G3"
-1.07231905660377,9.76598613207547,-12.8073285953439,6.68138046419332e-33,1.00859368330801e-30,63.9281173816589,"DHRS3"
0.639854150943393,6.93943386792453,12.7939629161646,7.61975980236267e-33,1.14185159666063e-30,63.7982704938245,"ZNF85"
0.517240754716979,9.92970264150943,12.7902885293322,7.89998972343172e-33,1.17526658711633e-30,63.7625864551439,"KBTBD6"
-0.905183207547165,7.70201443396226,-12.7818678746401,8.58151369345741e-33,1.26747105127108e-30,63.6808290001555,"FAH"
0.63658830188679,6.85084660377358,12.7791286494197,8.81559510109275e-33,1.29274405303882e-30,63.6542395196311,"PRIM1"
-1.03453566037735,7.69595556603774,-12.7663546426353,9.99398550211065e-33,1.45515264083923e-30,63.5302825679411,"IRF5"
-0.746917735849053,10.8701883018868,-12.7578044940213,1.08690936461869e-32,1.57142600391702e-30,63.4473496550955,"FCGRT"
0.522050566037733,9.94656150943396,12.7329962429169,1.38641979896118e-32,1.99043345962749e-30,63.2068853726543,"PHF6"
-0.841182264150939,7.50969566037736,-12.7271302780241,1.46849502806956e-32,2.09362520321306e-30,63.15006312612,"ALDH3B1"
-1.29545811320754,8.56538,-12.7124752439113,1.69530798367122e-32,2.40032226929449e-30,63.0081635915422,"CEBPD"
0.701660943396221,8.29679462264151,12.7058853485184,1.80836026109719e-32,2.5428517918031e-30,62.9443841075387,"CHML"
-0.532013584905658,9.77488905660377,-12.7017336659219,1.88340697810718e-32,2.63036362316601e-30,62.9042115418037,"TMEM109"
0.597525283018865,7.65407245283019,12.6982653166761,1.94847360452885e-32,2.6980228978552e-30,62.8706563798957,"SFRS13B"
-1.26087924528301,8.56326490566038,-12.697760102311,1.95813644315843e-32,2.6980228978552e-30,62.8657689982386,"ITGAX"
-0.974926415094335,9.99929830188679,-12.6963467760523,1.98542223566057e-32,2.71738123320744e-30,62.8520972004189,"TNFRSF1A"
1.38804849056603,2.87986537735849,12.6930800407542,2.04994773088849e-32,2.7871143652411e-30,62.8204995512582,"XKR5"
-0.707720188679239,10.1279425471698,-12.691785270882,2.07609648764131e-32,2.80409611126816e-30,62.807977020755,"ARHGEF1"
-0.731585660377356,6.94,-12.6900298604533,2.11207938188265e-32,2.834051615036e-30,62.7910004272299,"TRADD"
0.481744716981129,11.275033490566,12.684766967725,2.22372422835867e-32,2.96448431222101e-30,62.7401103896675,"ACACA"
-0.697510566037732,7.05025075471698,-12.6807822775476,2.31214578179883e-32,3.06247438066645e-30,62.7015874942115,"NOD1"
0.391146792452828,8.73675150943396,12.6801185476921,2.32721060483793e-32,3.06266882803351e-30,62.6951713587996,"ZXDB"
-1.17493113207546,9.50255254716981,-12.6709873645767,2.54466253348041e-32,3.32567065126615e-30,62.606920236607,"HCLS1"
